begin,end,sub
1498688880,1498689000,2.0
1498689840,1498689960,2.0
1498693020,1498693140,2.0
1498693320,1498693440,2.0
1498696500,1498696620,2.0
1498698180,1498698300,2.0
1498700160,1498700280,2.0
1498700520,1498700640,2.0
1498700700,1498700820,2.0
1498701780,1498701900,2.0
1498701900,1498702020,2.0
1498704480,1498704600,2.0
1498705020,1498705140,2.0
1498709520,1498709640,2.0
1498713720,1498713840,2.0
1498716480,1498716600,2.0
1498717140,1498717320,3.0
1498720920,1498721040,2.0
1498729200,1498729320,2.0
1498730400,1498730520,2.0
1498730520,1498730640,2.0
1498731360,1498731480,2.0
1498734600,1498734720,2.0
1498735020,1498735140,2.0
1498735800,1498735920,2.0
1498736400,1498736520,2.0
1498740120,1498740240,2.0
1498740240,1498740360,2.0
1498741500,1498741620,2.0
1498745940,1498746060,2.0
1498746180,1498746300,2.0
1498748400,1498748520,2.0
1498749000,1498749120,2.0
1498751220,1498751340,2.0
1498751940,1498752060,2.0
1498752840,1498752960,2.0
1498752960,1498753080,2.0
1498754220,1498754340,2.0
1498756200,1498756320,2.0
1498759140,1498759260,2.0
1498759260,1498759380,2.0
1498760400,1498760520,2.0
1498761000,1498761120,2.0
1498761120,1498761240,2.0
1498764000,1498764120,2.0
1498768080,1498768200,2.0
1498769700,1498769820,2.0
1498776660,1498776780,2.0
1498778340,1498778460,2.0
1498781460,1498781580,2.0
1498784700,1498784820,2.0
1498787160,1498787280,2.0
1498788780,1498788900,2.0
1498790280,1498790400,2.0
1498790820,1498790940,2.0
1498792560,1498792680,2.0
1498792920,1498793040,2.0
1498795140,1498795260,2.0
1498797240,1498797360,2.0
1498797360,1498797480,2.0
1498802040,1498802160,2.0
1498803720,1498803840,2.0
1498805160,1498805280,2.0
1498805520,1498805640,2.0
1498807140,1498807260,2.0
1498807260,1498807380,2.0
1498809480,1498809600,2.0
1498809600,1498809720,2.0
1498810140,1498810260,2.0
1498812540,1498812660,2.0
1498812720,1498812840,2.0
1498818780,1498818900,2.0
1498820100,1498820220,2.0
1498824420,1498824540,2.0
1498825020,1498825140,2.0
1498825500,1498825620,2.0
1498827780,1498827900,2.0
1498828620,1498828740,2.0
1498829820,1498829940,2.0
1498831020,1498831140,2.0
1498831920,1498832040,2.0
1498838160,1498838280,2.0
1498838400,1498838520,2.0
1498839660,1498839780,2.0
1498840140,1498840260,2.0
1498841580,1498841700,2.0
1498841760,1498841880,2.0
1498846560,1498846680,2.0
1498850160,1498850280,2.0
1498853520,1498853640,2.0
1498854600,1498854720,2.0
1498855260,1498855380,2.0
1498856760,1498856940,3.0
1498860480,1498860600,2.0
1498861380,1498861500,2.0
1498868400,1498868520,2.0
1498869780,1498869900,2.0
1498870860,1498870980,2.0
1498871460,1498871580,2.0
1498871760,1498871880,2.0
1498874280,1498874400,2.0
1498875420,1498875540,2.0
1498876860,1498876980,2.0
1498876980,1498877100,2.0
1498878600,1498878720,2.0
1498879200,1498879320,2.0
1498882800,1498882920,2.0
1498883940,1498884060,2.0
1498884420,1498884540,2.0
1498889520,1498889640,2.0
1498892220,1498892340,2.0
1498892400,1498892520,2.0
1498893540,1498893660,2.0
1498895640,1498895760,2.0
1498897980,1498898100,2.0
1498902060,1498902180,2.0
1498903440,1498903560,2.0
1498904400,1498904520,2.0
1498908960,1498909080,2.0
1498912200,1498912320,2.0
1498913040,1498913160,2.0
1498913160,1498913280,2.0
1498914780,1498914900,2.0
1498915080,1498915200,2.0
1498915620,1498915800,3.0
1498917180,1498917300,2.0
1498918680,1498918800,2.0
1498920120,1498920240,2.0
1498920240,1498920360,2.0
1498921560,1498921680,2.0
1498923420,1498923540,2.0
1498925520,1498925640,2.0
1498929000,1498929120,2.0
1498929960,1498930080,2.0
1498933860,1498933980,2.0
1498935600,1498935720,2.0
1498937400,1498937520,2.0
1498937940,1498938060,2.0
1498938840,1498938960,2.0
1498940460,1498940580,2.0
1498946580,1498946700,2.0
1498950060,1498950180,2.0
1498951380,1498951500,2.0
1498952220,1498952400,3.0
1498952940,1498953060,2.0
1498953300,1498953420,2.0
1498954740,1498954860,2.0
1498955460,1498955580,2.0
1498955700,1498955880,3.0
1498956000,1498956120,2.0
1498957920,1498958040,2.0
1498963020,1498963140,2.0
1498963260,1498963380,2.0
1498966080,1498966200,2.0
1498966560,1498966680,2.0
1498967160,1498967280,2.0
1498971540,1498971660,2.0
1498972080,1498972200,2.0
1498973880,1498974000,2.0
1498974000,1498974120,2.0
1498974600,1498974720,2.0
1498975380,1498975500,2.0
1498976880,1498977000,2.0
1498977060,1498977180,2.0
1498978020,1498978140,2.0
1498979520,1498979640,2.0
1498982820,1498982940,2.0
1498984860,1498984980,2.0
1498985820,1498985940,2.0
1498990080,1498990320,4.0
1498993200,1498993320,2.0
1498993860,1498993980,2.0
1498994160,1498994280,2.0
1498996380,1498996500,2.0
1498996620,1498996740,2.0
1498998540,1498998660,2.0
1498999500,1498999620,2.0
1499005020,1499005140,2.0
1499009400,1499009520,2.0
1499011620,1499011740,2.0
1499011920,1499012040,2.0
1499012160,1499012280,2.0
1499012760,1499012880,2.0
1499013420,1499013540,2.0
1499013540,1499013660,2.0
1499016240,1499016360,2.0
1499016420,1499016540,2.0
1499018520,1499018640,2.0
1499019000,1499019120,2.0
1499019600,1499019720,2.0
1499020860,1499020980,2.0
1499023320,1499023440,2.0
1499026080,1499026200,2.0
1499026560,1499026680,2.0
1499026980,1499027100,2.0
1499028840,1499028960,2.0
1499028960,1499029080,2.0
1499035620,1499035740,2.0
1499036220,1499036340,2.0
1499042580,1499042700,2.0
1499043600,1499043720,2.0
1499052720,1499052840,2.0
1499053500,1499053620,2.0
1499053860,1499053980,2.0
1499055420,1499055540,2.0
1499055780,1499055960,3.0
1499056380,1499056500,2.0
1499057880,1499058000,2.0
1499058060,1499058180,2.0
1499058660,1499058780,2.0
1499061720,1499061840,2.0
1499065020,1499065140,2.0
1499069280,1499069400,2.0
1499069640,1499069760,2.0
1499069880,1499070000,2.0
1499076060,1499076180,2.0
1499076600,1499076720,2.0
1499077080,1499077200,2.0
1499079120,1499079240,2.0
1499080080,1499080200,2.0
1499082060,1499082180,2.0
1499082540,1499082660,2.0
1499086020,1499086140,2.0
1499086800,1499086920,2.0
1499088720,1499088840,2.0
1499090820,1499090940,2.0
1499095260,1499095380,2.0
1499095980,1499096100,2.0
1499096460,1499096580,2.0
1499099940,1499100060,2.0
1499101020,1499101140,2.0
1499102460,1499102580,2.0
1499103120,1499103240,2.0
1499103780,1499103900,2.0
1499104080,1499104200,2.0
1499104620,1499104740,2.0
1499105940,1499106060,2.0
1499106480,1499106600,2.0
1499107980,1499108100,2.0
1499108820,1499108940,2.0
1499110080,1499110200,2.0
1499111160,1499111280,2.0
1499114280,1499114400,2.0
1499116320,1499116440,2.0
1499118480,1499118600,2.0
1499119680,1499119800,2.0
1499120700,1499120820,2.0
1499122020,1499122140,2.0
1499122260,1499122380,2.0
1499124840,1499124960,2.0
1499125860,1499126040,3.0
1499126220,1499126340,2.0
1499127600,1499127720,2.0
1499127780,1499127900,2.0
1499131920,1499132040,2.0
1499132400,1499132520,2.0
1499132520,1499132640,2.0
1499133180,1499133300,2.0
1499133660,1499133780,2.0
1499138100,1499138220,2.0
1499140140,1499140260,2.0
1499146680,1499146800,2.0
1499147940,1499148060,2.0
1499152020,1499152140,2.0
1499153400,1499153520,2.0
1499154120,1499154240,2.0
1499154780,1499154900,2.0
1499159580,1499159700,2.0
1499160000,1499160120,2.0
1499161860,1499161980,2.0
1499162100,1499162220,2.0
1499163420,1499163540,2.0
1499170980,1499171100,2.0
1499171160,1499171280,2.0
1499171400,1499171520,2.0
1499177460,1499177580,2.0
1499179080,1499179200,2.0
1499180880,1499181000,2.0
1499181120,1499181240,2.0
1499186160,1499186340,3.0
1499188260,1499188380,2.0
1499191800,1499191920,2.0
1499194620,1499194740,2.0
1499196480,1499196600,2.0
1499197800,1499197920,2.0
1499198220,1499198340,2.0
1499198940,1499199060,2.0
1499199840,1499199960,2.0
1499201760,1499201880,2.0
1499207100,1499207220,2.0
1499208060,1499208180,2.0
1499208480,1499208660,3.0
1499209680,1499209800,2.0
1499218140,1499218260,2.0
1499218860,1499218980,2.0
1499219160,1499219280,2.0
1499219640,1499219760,2.0
1499220000,1499220120,2.0
1499220480,1499220660,3.0
1499220900,1499221020,2.0
1499221080,1499221200,2.0
1499221740,1499221860,2.0
1499223780,1499223900,2.0
1499226600,1499226720,2.0
1499227080,1499227200,2.0
1499227620,1499227740,2.0
1499228280,1499228400,2.0
1499229840,1499229960,2.0
1499231100,1499231220,2.0
1499232240,1499232420,3.0
1499234580,1499234700,2.0
1499235420,1499235600,3.0
1499239140,1499239260,2.0
1499239500,1499239620,2.0
1499242200,1499242320,2.0
1499243160,1499243280,2.0
1499245020,1499245140,2.0
1499247540,1499247660,2.0
1499250300,1499250420,2.0
1499250780,1499250900,2.0
1499252460,1499252580,2.0
1499256600,1499256780,3.0
1499257020,1499257140,2.0
1499257200,1499257320,2.0
1499264520,1499264640,2.0
1499265300,1499265420,2.0
1499266860,1499266980,2.0
1499271000,1499271120,2.0
1499271120,1499271240,2.0
1499273520,1499273640,2.0
1499274300,1499274420,2.0
1499275620,1499275740,2.0
1499276880,1499277000,2.0
1499278140,1499278260,2.0
1499278320,1499278440,2.0
1499278500,1499278620,2.0
1499282040,1499282160,2.0
1499285520,1499285640,2.0
1499288760,1499288880,2.0
1499289240,1499289360,2.0
1499289900,1499290020,2.0
1499291760,1499291880,2.0
1499297100,1499297220,2.0
1499298840,1499298960,2.0
1499299260,1499299380,2.0
1499300460,1499300580,2.0
1499300700,1499300820,2.0
1499302080,1499302200,2.0
1499303040,1499303160,2.0
1499306220,1499306400,3.0
1499308500,1499308620,2.0
1499313960,1499314080,2.0
1499315160,1499315280,2.0
1499315520,1499315640,2.0
1499320680,1499320800,2.0
1499324220,1499324400,3.0
1499325300,1499325420,2.0
1499325780,1499325900,2.0
1499331600,1499331720,2.0
1499335140,1499335260,2.0
1499336640,1499336760,2.0
1499337480,1499337600,2.0
1499337660,1499337780,2.0
1499340540,1499340660,2.0
1499340720,1499340840,2.0
1499341260,1499341380,2.0
1499341620,1499341740,2.0
1499343480,1499343600,2.0
1499345220,1499345340,2.0
1499347920,1499348040,2.0
1499348400,1499348520,2.0
1499349780,1499349900,2.0
1499350260,1499350380,2.0
1499352960,1499353080,2.0
1499353080,1499353200,2.0
1499353380,1499353500,2.0
1499355540,1499355660,2.0
1499356320,1499356440,2.0
1499358900,1499359020,2.0
1499360880,1499361000,2.0
1499361240,1499361360,2.0
1499361420,1499361540,2.0
1499362440,1499362560,2.0
1499364060,1499364180,2.0
1499367420,1499367540,2.0
1499370420,1499370540,2.0
1499372340,1499372460,2.0
1499377800,1499377980,3.0
1499380620,1499380740,2.0
1499383620,1499383740,2.0
1499385900,1499386020,2.0
1499387640,1499387760,2.0
1499387940,1499388060,2.0
1499388120,1499388240,2.0
1499388780,1499388900,2.0
1499390640,1499390760,2.0
1499390940,1499391060,2.0
1499391300,1499391420,2.0
1499392020,1499392140,2.0
1499394300,1499394420,2.0
1499394660,1499394780,2.0
1499396580,1499396700,2.0
1499397240,1499397360,2.0
1499399040,1499399160,2.0
1499399460,1499399580,2.0
1499400300,1499400420,2.0
1499405880,1499406000,2.0
1499406420,1499406540,2.0
1499406660,1499406780,2.0
1499408580,1499408700,2.0
1499410440,1499410560,2.0
1499412360,1499412480,2.0
1499413260,1499413380,2.0
1499414820,1499414940,2.0
1499416320,1499416440,2.0
1499416860,1499416980,2.0
1499417100,1499417220,2.0
1499417820,1499417940,2.0
1499418480,1499418600,2.0
1499418600,1499418720,2.0
1499420100,1499420220,2.0
1499421000,1499421120,2.0
1499424360,1499424480,2.0
1499425920,1499426040,2.0
1499427600,1499427720,2.0
1499428020,1499428140,2.0
1499428620,1499428740,2.0
1499431260,1499431380,2.0
1499431740,1499431860,2.0
1499432040,1499432160,2.0
1499433240,1499433360,2.0
1499436000,1499436120,2.0
1499436660,1499436780,2.0
1499437020,1499437140,2.0
1499437560,1499437680,2.0
1499439240,1499439360,2.0
1499440860,1499440980,2.0
1499441340,1499441460,2.0
1499443080,1499443200,2.0
1499444040,1499444160,2.0
1499445780,1499445900,2.0
1499446800,1499446920,2.0
1499447460,1499447580,2.0
1499451120,1499451240,2.0
1499452920,1499453040,2.0
1499455140,1499455260,2.0
1499458380,1499458500,2.0
1499459100,1499459220,2.0
1499459940,1499460060,2.0
1499460240,1499460360,2.0
1499461980,1499462100,2.0
1499464680,1499464800,2.0
1499464920,1499465040,2.0
1499467920,1499468040,2.0
1499468760,1499468880,2.0
1499469360,1499469480,2.0
1499472180,1499472300,2.0
1499473140,1499473260,2.0
1499473560,1499473680,2.0
1499473920,1499474040,2.0
1499476320,1499476500,3.0
1499476740,1499476860,2.0
1499478360,1499478480,2.0
1499478900,1499479020,2.0
1499479020,1499479140,2.0
1499481120,1499481240,2.0
1499481300,1499481420,2.0
1499481420,1499481540,2.0
1499485980,1499486100,2.0
1499486220,1499486340,2.0
1499487420,1499487540,2.0
1499487600,1499487720,2.0
1499490120,1499490240,2.0
1499490840,1499490960,2.0
1499494800,1499494920,2.0
1499495460,1499495580,2.0
1499502480,1499502600,2.0
1499502660,1499502780,2.0
1499504460,1499504580,2.0
1499507880,1499508000,2.0
1499510940,1499511060,2.0
1499511780,1499511900,2.0
1499513580,1499513700,2.0
1499513820,1499513940,2.0
1499515200,1499515320,2.0
1499518980,1499519100,2.0
1499522820,1499522940,2.0
1499523180,1499523300,2.0
1499525820,1499525940,2.0
1499526180,1499526300,2.0
1499528160,1499528280,2.0
1499529000,1499529120,2.0
1499529240,1499529360,2.0
1499529540,1499529660,2.0
1499529900,1499530020,2.0
1499530260,1499530380,2.0
1499531460,1499531580,2.0
1499532900,1499533020,2.0
1499533320,1499533440,2.0
1499534280,1499534400,2.0
1499535420,1499535540,2.0
1499535540,1499535660,2.0
1499536560,1499536680,2.0
1499538000,1499538120,2.0
1499538660,1499538780,2.0
1499538900,1499539020,2.0
1499539920,1499540040,2.0
1499541840,1499541960,2.0
1499542080,1499542200,2.0
1499542200,1499542320,2.0
1499545500,1499545620,2.0
1499546160,1499546280,2.0
1499547060,1499547180,2.0
1499547660,1499547780,2.0
1499547960,1499548080,2.0
1499548500,1499548620,2.0
1499549340,1499549460,2.0
1499549460,1499549580,2.0
1499555400,1499555520,2.0
1499556480,1499556600,2.0
1499557380,1499557500,2.0
1499558640,1499558760,2.0
1499559120,1499559240,2.0
1499561640,1499561760,2.0
1499561940,1499562060,2.0
1499563260,1499563380,2.0
1499564340,1499564460,2.0
1499566800,1499566920,2.0
1499569620,1499569740,2.0
1499572320,1499572440,2.0
1499572440,1499572560,2.0
1499574540,1499574660,2.0
1499575020,1499575140,2.0
1499575620,1499575740,2.0
1499577060,1499577180,2.0
1499578260,1499578380,2.0
1499578560,1499578680,2.0
1499579580,1499579700,2.0
1499582340,1499582460,2.0
1499582880,1499583000,2.0
1499584440,1499584560,2.0
1499584680,1499584800,2.0
1499585400,1499585520,2.0
1499586060,1499586180,2.0
1499586960,1499587080,2.0
1499588520,1499588640,2.0
1499588940,1499589060,2.0
1499590620,1499590740,2.0
1499591520,1499591640,2.0
1499592000,1499592120,2.0
1499592660,1499592780,2.0
1499593140,1499593260,2.0
1499593620,1499593740,2.0
1499593980,1499594100,2.0
1499594280,1499594400,2.0
1499595000,1499595120,2.0
1499598300,1499598420,2.0
1499598600,1499598720,2.0
1499601120,1499601240,2.0
1499603820,1499603940,2.0
1499605980,1499606100,2.0
1499606220,1499606340,2.0
1499608380,1499608500,2.0
1499613960,1499614080,2.0
1499615760,1499615880,2.0
1499618880,1499619000,2.0
1499619600,1499619720,2.0
1499619720,1499619840,2.0
1499622900,1499623080,3.0
1499623920,1499624040,2.0
1499625600,1499625720,2.0
1499629500,1499629620,2.0
1499630340,1499630460,2.0
1499630460,1499630580,2.0
1499631000,1499631120,2.0
1499631120,1499631240,2.0
1499631240,1499631360,2.0
1499631780,1499631900,2.0
1499631900,1499632020,2.0
1499632320,1499632440,2.0
1499638440,1499638560,2.0
1499638860,1499638980,2.0
1499640180,1499640300,2.0
1499642040,1499642160,2.0
1499643660,1499643780,2.0
1499644380,1499644500,2.0
1499644800,1499644920,2.0
1499646420,1499646540,2.0
1499646780,1499646900,2.0
1499648280,1499648400,2.0
1499649180,1499649360,3.0
1499650740,1499650860,2.0
1499651940,1499652060,2.0
1499653440,1499653560,2.0
1499654040,1499654160,2.0
1499655420,1499655540,2.0
1499656260,1499656380,2.0
1499656860,1499656980,2.0
1499657160,1499657280,2.0
1499657700,1499657820,2.0
1499658780,1499658900,2.0
1499659560,1499659680,2.0
1499659860,1499659980,2.0
1499660160,1499660280,2.0
1499660280,1499662200,32.0
1499662860,1499662980,2.0
1499663160,1499663520,6.0
1499663520,1499663820,5.0
1499663820,1499663940,2.0
1499664060,1499664180,2.0
1499664180,1499664300,2.0
1499664300,1499666460,36.0
1499668980,1499669160,3.0
1499669820,1499669940,2.0
1499670000,1499670120,2.0
1499673300,1499673420,2.0
1499673600,1499673720,2.0
1499673960,1499674080,2.0
1499674200,1499674320,2.0
1499674560,1499674680,2.0
1499675100,1499675220,2.0
1499676420,1499676540,2.0
1499676540,1499676660,2.0
1499677260,1499677500,4.0
1499677980,1499678100,2.0
1499678280,1499678400,2.0
1499678940,1499679060,2.0
1499680380,1499680500,2.0
1499681580,1499681700,2.0
1499683320,1499683440,2.0
1499683980,1499684100,2.0
1499685240,1499685360,2.0
1499685660,1499685780,2.0
1499686140,1499686260,2.0
1499687040,1499687160,2.0
1499691900,1499692020,2.0
1499692020,1499692140,2.0
1499692440,1499692560,2.0
1499693280,1499693400,2.0
1499694060,1499694180,2.0
1499696580,1499696700,2.0
1499698980,1499699100,2.0
1499699940,1499700060,2.0
1499700960,1499701080,2.0
1499701080,1499701200,2.0
1499702880,1499703000,2.0
1499703060,1499703180,2.0
1499703660,1499703840,3.0
1499703900,1499704020,2.0
1499707020,1499707140,2.0
1499707380,1499707500,2.0
1499708640,1499708760,2.0
1499710080,1499710200,2.0
1499713440,1499713560,2.0
1499715300,1499715420,2.0
1499715720,1499715840,2.0
1499715900,1499716020,2.0
1499717460,1499717580,2.0
1499718360,1499718480,2.0
1499721480,1499721600,2.0
1499724840,1499724960,2.0
1499726040,1499726160,2.0
1499727180,1499727300,2.0
1499731440,1499731560,2.0
1499733180,1499733300,2.0
1499739900,1499740020,2.0
1499741580,1499741700,2.0
1499745120,1499745240,2.0
1499746740,1499746860,2.0
1499746920,1499747040,2.0
1499747160,1499747280,2.0
1499748180,1499748300,2.0
1499749260,1499749380,2.0
1499749980,1499750100,2.0
1499750220,1499750340,2.0
1499750340,1499750460,2.0
1499755500,1499755620,2.0
1499755860,1499755980,2.0
1499756400,1499756580,3.0
1499756580,1499756700,2.0
1499758380,1499758500,2.0
1499758620,1499758740,2.0
1499759160,1499759280,2.0
1499760600,1499760720,2.0
1499761380,1499761500,2.0
1499762640,1499762820,3.0
1499766480,1499766600,2.0
1499768640,1499768760,2.0
1499769660,1499769780,2.0
1499771040,1499771160,2.0
1499772840,1499772960,2.0
1499776920,1499777040,2.0
1499777880,1499778000,2.0
1499779020,1499779140,2.0
1499780400,1499780520,2.0
1499780760,1499780880,2.0
1499781060,1499781240,3.0
1499782080,1499782200,2.0
1499784240,1499784360,2.0
1499789520,1499789640,2.0
1499789760,1499789880,2.0
1499791080,1499791200,2.0
1499792520,1499792640,2.0
1499795160,1499795340,3.0
1499796240,1499796360,2.0
1499797680,1499797800,2.0
1499798160,1499798280,2.0
1499801460,1499801580,2.0
1499803920,1499804040,2.0
1499804400,1499804520,2.0
1499805180,1499805300,2.0
1499805300,1499805420,2.0
1499807520,1499807640,2.0
1499809560,1499809680,2.0
1499812080,1499812200,2.0
1499812380,1499812500,2.0
1499812680,1499812800,2.0
1499815500,1499815620,2.0
1499816640,1499816760,2.0
1499817480,1499817600,2.0
1499819220,1499819340,2.0
1499819460,1499819580,2.0
1499820480,1499820600,2.0
1499824020,1499824140,2.0
1499824140,1499824260,2.0
1499824800,1499824920,2.0
1499825400,1499825520,2.0
1499827920,1499828040,2.0
1499828880,1499829000,2.0
1499830500,1499830620,2.0
1499831040,1499831160,2.0
1499831880,1499832000,2.0
1499835720,1499835840,2.0
1499836860,1499836980,2.0
1499837160,1499837280,2.0
1499837580,1499837700,2.0
1499840820,1499840940,2.0
1499841660,1499841780,2.0
1499842140,1499842260,2.0
1499842680,1499842800,2.0
1499844240,1499844360,2.0
1499845200,1499845320,2.0
1499845380,1499845500,2.0
1499845620,1499845740,2.0
1499845860,1499845980,2.0
1499846100,1499846220,2.0
1499847300,1499847420,2.0
1499849400,1499849520,2.0
1499850540,1499850660,2.0
1499852460,1499852580,2.0
1499852760,1499852880,2.0
1499852880,1499853000,2.0
1499853300,1499853420,2.0
1499855160,1499855280,2.0
1499859000,1499859120,2.0
1499860500,1499860620,2.0
1499861520,1499861640,2.0
1499861640,1499861760,2.0
1499863620,1499863740,2.0
1499864820,1499864940,2.0
1499865960,1499866080,2.0
1499866140,1499866260,2.0
1499866440,1499866560,2.0
1499869200,1499869320,2.0
1499870580,1499870700,2.0
1499871780,1499871900,2.0
1499871960,1499872080,2.0
1499874660,1499874780,2.0
1499875560,1499875680,2.0
1499876820,1499876940,2.0
1499877480,1499877600,2.0
1499880420,1499880540,2.0
1499880840,1499880960,2.0
1499881860,1499881980,2.0
1499882880,1499883000,2.0
1499883900,1499884020,2.0
1499885340,1499885460,2.0
1499888160,1499888280,2.0
1499888280,1499888400,2.0
1499889060,1499889180,2.0
1499889660,1499889780,2.0
1499891220,1499891340,2.0
1499891880,1499892000,2.0
1499895060,1499895180,2.0
1499895540,1499895660,2.0
1499898540,1499898660,2.0
1499899020,1499899140,2.0
1499901420,1499901540,2.0
1499902080,1499902200,2.0
1499902200,1499902320,2.0
1499903940,1499904060,2.0
1499905680,1499905800,2.0
1499907120,1499907240,2.0
1499907540,1499907660,2.0
1499907840,1499907960,2.0
1499911680,1499911800,2.0
1499916240,1499916360,2.0
1499917440,1499917560,2.0
1499917680,1499917800,2.0
1499919480,1499919600,2.0
1499919900,1499920020,2.0
1499922240,1499922360,2.0
1499922960,1499923080,2.0
1499923500,1499923620,2.0
1499924520,1499924640,2.0
1499924760,1499924880,2.0
1499929020,1499929140,2.0
1499929380,1499929500,2.0
1499931540,1499931660,2.0
1499934180,1499934300,2.0
1499935440,1499935560,2.0
1499936040,1499936220,3.0
1499936460,1499936580,2.0
1499936880,1499937000,2.0
1499937000,1499937120,2.0
1499937300,1499937420,2.0
1499937960,1499938080,2.0
1499939880,1499940000,2.0
1499943000,1499943120,2.0
1499944020,1499944200,3.0
1499946360,1499946480,2.0
1499951640,1499951760,2.0
1499952480,1499952600,2.0
1499952660,1499952780,2.0
1499953920,1499954040,2.0
1499955300,1499955420,2.0
1499955660,1499955780,2.0
1499957280,1499957400,2.0
1499958240,1499958360,2.0
1499958600,1499958720,2.0
1499959020,1499959140,2.0
1499959980,1499960100,2.0
1499961240,1499961360,2.0
1499961480,1499961600,2.0
1499962200,1499962320,2.0
1499965980,1499966160,3.0
1499966400,1499966580,3.0
1499966640,1499966760,2.0
1499967420,1499967540,2.0
1499968740,1499968860,2.0
1499971560,1499971680,2.0
1499973480,1499973660,3.0
1499974020,1499974140,2.0
1499974440,1499974560,2.0
1499974680,1499974800,2.0
1499974920,1499975040,2.0
1499982900,1499983020,2.0
1499987280,1499987400,2.0
1499987640,1499987760,2.0
1499988060,1499988180,2.0
1499989080,1499989200,2.0
1499989560,1499989680,2.0
1499990280,1499990400,2.0
1499991960,1499992080,2.0
1499992920,1499993040,2.0
1499993820,1499993940,2.0
1499996340,1499996460,2.0
1499997720,1499997840,2.0
1499998740,1499998860,2.0
1499998980,1499999100,2.0
1499999160,1499999280,2.0
1500002160,1500002280,2.0
1500002820,1500002940,2.0
1500005400,1500005520,2.0
1500006720,1500006840,2.0
1500007500,1500007620,2.0
1500011400,1500011520,2.0
1500012240,1500012360,2.0
1500013560,1500013680,2.0
1500013920,1500014040,2.0
1500015780,1500015900,2.0
1500016320,1500016440,2.0
1500016800,1500016920,2.0
1500022020,1500022140,2.0
1500023940,1500024060,2.0
1500025980,1500026100,2.0
1500026520,1500026640,2.0
1500027000,1500027120,2.0
1500028320,1500028440,2.0
1500028620,1500028740,2.0
1500028860,1500028980,2.0
1500028980,1500029100,2.0
1500029520,1500029640,2.0
1500030660,1500030780,2.0
1500032460,1500032580,2.0
1500033060,1500033180,2.0
1500035460,1500035580,2.0
1500036180,1500036300,2.0
1500036600,1500036720,2.0
1500037200,1500037320,2.0
1500039780,1500039900,2.0
1500040320,1500040500,3.0
1500042720,1500042840,2.0
1500042840,1500042960,2.0
1500045480,1500045600,2.0
1500046860,1500046980,2.0
1500048360,1500048480,2.0
1500049320,1500049440,2.0
1500050580,1500050700,2.0
1500053400,1500053520,2.0
1500056640,1500056760,2.0
1500059040,1500059160,2.0
1500060060,1500060180,2.0
1500061440,1500061560,2.0
1500061980,1500062160,3.0
1500062160,1500062280,2.0
1500063540,1500063660,2.0
1500063660,1500063780,2.0
1500063900,1500064020,2.0
1500064440,1500064560,2.0
1500067380,1500067500,2.0
1500067560,1500067680,2.0
1500069540,1500069660,2.0
1500070620,1500070740,2.0
1500071820,1500071940,2.0
1500072480,1500072600,2.0
1500073800,1500073920,2.0
1500074100,1500074220,2.0
1500075300,1500075420,2.0
1500076020,1500076140,2.0
1500076260,1500076380,2.0
1500076500,1500076620,2.0
1500079320,1500079440,2.0
1500079860,1500079980,2.0
1500080820,1500080940,2.0
1500082740,1500082860,2.0
1500084420,1500084540,2.0
1500084960,1500085080,2.0
1500085200,1500085320,2.0
1500085500,1500085620,2.0
1500086880,1500087000,2.0
1500089160,1500089280,2.0
1500089640,1500089760,2.0
1500091380,1500091500,2.0
1500091980,1500092100,2.0
1500093540,1500093660,2.0
1500095280,1500095400,2.0
1500095880,1500096000,2.0
1500096420,1500096600,3.0
1500100320,1500100440,2.0
1500101460,1500101580,2.0
1500102180,1500102300,2.0
1500104880,1500105000,2.0
1500106260,1500106380,2.0
1500106920,1500107040,2.0
1500107280,1500107400,2.0
